transaction_id,investor_id,fund_id,txn_date,txn_type,amount
296,14,5,2024-08-03,redemption,28433
334,16,7,2024-08-03,distribution,17351
535,27,8,2024-08-03,capital_call,25000
1981,102,4,2024-08-03,capital_call,6250
246,12,21,2024-08-04,capital_call,25000
3057,164,16,2024-08-04,fee,2500
402,21,12,2024-08-05,subscription,25000
631,31,8,2024-08-05,capital_call,16667
2350,120,4,2024-08-05,capital_call,25000
608,30,16,2024-08-06,capital_call,25000
1214,62,2,2024-08-06,capital_call,8333
1966,101,11,2024-08-06,capital_call,2000
3123,168,10,2024-08-06,capital_call,5000
377,19,19,2024-08-07,capital_call,5000
379,19,8,2024-08-07,subscription,100000
615,30,2,2024-08-07,capital_call,62500
1826,96,20,2024-08-07,capital_call,3333
3012,161,22,2024-08-07,capital_call,25000
1190,61,11,2024-08-08,capital_call,16667
2398,121,18,2024-08-08,fee,1000
277,13,18,2024-08-09,subscription,250000
406,21,18,2024-08-09,subscription,10000
2633,137,19,2024-08-09,capital_call,50000
2708,142,6,2024-08-09,capital_call,25000
3537,190,3,2024-08-10,capital_call,5000
1088,54,18,2024-08-11,capital_call,2000
2010,105,7,2024-08-12,capital_call,8333
2112,110,16,2024-08-12,capital_call,20000
2256,116,2,2024-08-12,distribution,2162
1545,81,11,2024-08-13,distribution,25732
1674,89,16,2024-08-13,capital_call,6250
1732,91,12,2024-08-13,capital_call,25000
2066,108,23,2024-08-13,capital_call,12500
2487,128,18,2024-08-13,fee,100
3503,189,16,2024-08-13,capital_call,20000
3614,194,21,2024-08-13,distribution,6582
72,4,18,2024-08-14,distribution,22032
1505,78,21,2024-08-16,fee,2500
1671,88,7,2024-08-16,capital_call,50000
1830,96,5,2024-08-16,capital_call,33333
2472,128,6,2024-08-16,capital_call,50000
3089,166,3,2024-08-16,capital_call,62500
285,14,19,2024-08-17,capital_call,2000
1695,90,16,2024-08-17,distribution,9819
2371,120,20,2024-08-17,capital_call,10000
3051,164,20,2024-08-17,capital_call,20000
3564,192,4,2024-08-17,distribution,98374
523,27,20,2024-08-18,capital_call,50000
39,3,18,2024-08-19,subscription,10000
1369,71,14,2024-08-19,capital_call,6250
1397,72,11,2024-08-19,capital_call,2000
2282,118,2,2024-08-19,capital_call,50000
2638,137,14,2024-08-19,capital_call,6250
2680,140,3,2024-08-19,capital_call,5000
288,14,3,2024-08-20,capital_call,5000
1680,89,19,2024-08-20,capital_call,2500
1803,94,23,2024-08-20,fee,100
3481,188,4,2024-08-20,capital_call,20000
3542,191,12,2024-08-20,capital_call,5000
1683,89,19,2024-08-21,fee,100
385,20,15,2024-08-23,capital_call,62500
1802,94,23,2024-08-23,capital_call,5000
3244,175,18,2024-08-23,distribution,61192
14,2,12,2024-08-24,distribution,783
955,47,11,2024-08-24,capital_call,5000
2890,156,12,2024-08-24,capital_call,5000
2365,120,3,2024-08-25,capital_call,5000
2094,109,20,2024-08-26,redemption,70182
2198,113,6,2024-08-26,capital_call,50000
2649,137,21,2024-08-26,fee,500
2797,147,20,2024-08-26,capital_call,6250
3148,169,10,2024-08-26,distribution,3061
2323,119,2,2024-08-27,distribution,37120
2720,142,12,2024-08-27,capital_call,125000
1659,87,3,2024-08-28,capital_call,6250
1879,98,12,2024-08-28,capital_call,20000
3116,167,13,2024-08-28,capital_call,2500
845,42,3,2024-08-29,capital_call,2500
755,36,12,2024-08-30,distribution,14620
1380,72,18,2024-08-30,distribution,5043
1687,89,9,2024-08-30,fee,100
1836,96,12,2024-08-30,capital_call,50000
2684,141,12,2024-08-30,subscription,10000
391,20,18,2024-08-31,capital_call,8333
1140,57,13,2024-08-31,distribution,8125
2647,137,21,2024-08-31,capital_call,25000
3345,180,3,2024-08-31,fee,250
3674,199,11,2024-08-31,subscription,10000
61,4,21,2024-09-01,distribution,797
783,38,21,2024-09-01,capital_call,3333
1399,72,11,2024-09-01,distribution,3541
2592,134,22,2024-09-01,capital_call,50000
2692,141,19,2024-09-01,subscription,250000
3523,190,4,2024-09-01,distribution,27996
177,9,2,2024-09-02,subscription,10000
372,19,21,2024-09-02,capital_call,2000
550,28,18,2024-09-02,distribution,4397
2314,119,12,2024-09-03,capital_call,5000
3253,176,21,2024-09-03,subscription,100000
3677,199,20,2024-09-03,subscription,250000
774,38,23,2024-09-04,capital_call,8333
1808,95,16,2024-09-04,capital_call,12500
2579,134,10,2024-09-04,capital_call,50000
3026,162,5,2024-09-04,distribution,2150
558,28,7,2024-09-05,redemption,38043
1912,99,20,2024-09-05,capital_call,2500
914,45,19,2024-09-06,capital_call,2000
2007,105,5,2024-09-06,capital_call,12500
2643,137,9,2024-09-06,capital_call,8333
2804,149,13,2024-09-06,subscription,25000
1073,53,18,2024-09-07,redemption,7846
1091,54,18,2024-09-07,distribution,1153
1612,85,6,2024-09-07,fee,100
2658,138,7,2024-09-07,subscription,100000
2789,147,18,2024-09-07,capital_call,5000
2848,153,23,2024-09-07,capital_call,2500
272,13,3,2024-09-08,subscription,250000
893,45,12,2024-09-08,capital_call,6250
1533,79,13,2024-09-08,redemption,21290
2302,118,1,2024-09-08,redemption,195102
3009,161,15,2024-09-08,capital_call,3333
1184,61,22,2024-09-09,capital_call,6250
1342,70,4,2024-09-09,distribution,3621
1622,86,20,2024-09-09,capital_call,8333
2021,106,7,2024-09-09,subscription,100000
2612,136,5,2024-09-09,fee,250
2670,139,5,2024-09-09,distribution,20944
2674,140,1,2024-09-09,capital_call,12500
2689,141,23,2024-09-09,subscription,25000
3256,176,1,2024-09-09,subscription,10000
918,45,19,2024-09-10,distribution,3089
945,46,17,2024-09-11,capital_call,10000
3353,181,12,2024-09-11,capital_call,8333
30,2,19,2024-09-12,distribution,9594
1444,75,7,2024-09-12,distribution,14283
2575,133,2,2024-09-12,distribution,4149
1976,102,23,2024-09-13,capital_call,6250
2068,108,23,2024-09-13,distribution,2714
2617,136,19,2024-09-13,capital_call,33333
156,8,12,2024-09-15,fee,2500
2500,128,3,2024-09-15,capital_call,33333
2610,136,5,2024-09-15,capital_call,6250
3312,179,14,2024-09-15,capital_call,2000
3643,196,16,2024-09-15,capital_call,20000
278,13,18,2024-09-16,capital_call,125000
840,42,16,2024-09-16,distribution,2756
1616,86,13,2024-09-16,capital_call,125000
2267,117,3,2024-09-16,subscription,25000
2366,120,3,2024-09-16,fee,100
2862,154,20,2024-09-16,capital_call,10000
84,4,1,2024-09-17,distribution,8304
833,42,5,2024-09-17,capital_call,5000
1633,86,17,2024-09-17,capital_call,62500
5,1,5,2024-09-18,fee,500
1113,55,2,2024-09-18,capital_call,33333
1628,86,21,2024-09-18,capital_call,20000
2017,105,4,2024-09-18,capital_call,8333
2294,118,18,2024-09-18,distribution,13276
3090,166,3,2024-09-18,capital_call,62500
513,27,11,2024-09-19,capital_call,8333
1117,55,14,2024-09-19,capital_call,10000
1605,84,22,2024-09-19,capital_call,3333
2997,161,4,2024-09-19,capital_call,62500
3350,181,10,2024-09-19,capital_call,83333
3403,184,2,2024-09-19,subscription,250000
95,5,13,2024-09-20,subscription,50000
805,40,23,2024-09-20,subscription,100000
1041,51,11,2024-09-20,capital_call,2000
1207,62,14,2024-09-20,capital_call,6250
1938,101,8,2024-09-20,distribution,69848
46,3,2,2024-09-21,capital_call,2500
2237,116,21,2024-09-21,distribution,3050
2416,123,3,2024-09-21,capital_call,83333
2816,150,11,2024-09-21,distribution,48233
3408,184,20,2024-09-21,subscription,250000
857,43,3,2024-09-22,distribution,12551
938,46,7,2024-09-22,capital_call,10000
1294,68,4,2024-09-22,subscription,250000
358,17,12,2024-09-23,subscription,250000
1665,88,22,2024-09-23,capital_call,8333
1902,99,14,2024-09-23,distribution,62418
2052,107,21,2024-09-25,redemption,5804
3389,183,21,2024-09-25,capital_call,50000
533,27,22,2024-09-26,fee,1000
685,33,13,2024-09-26,distribution,2370
1617,86,13,2024-09-26,fee,2500
2891,156,12,2024-09-26,capital_call,5000
702,34,23,2024-09-27,capital_call,25000
1779,93,14,2024-09-27,capital_call,6250
2723,142,7,2024-09-27,capital_call,25000
2884,156,3,2024-09-27,fee,250
1318,69,21,2024-09-28,distribution,690
2485,128,18,2024-09-28,capital_call,2000
2813,150,11,2024-09-28,capital_call,50000
2882,156,3,2024-09-28,capital_call,8333
3055,164,16,2024-09-28,capital_call,125000
352,17,18,2024-09-29,subscription,250000
1187,61,22,2024-09-29,fee,250
1960,101,14,2024-09-29,distribution,7345
452,24,11,2024-09-30,distribution,10868
484,25,22,2024-09-30,distribution,99375
987,48,16,2024-09-30,distribution,5442
3252,175,21,2024-09-30,distribution,4124
3383,183,13,2024-09-30,capital_call,2500
269,13,23,2024-10-01,subscription,50000
320,15,2,2024-10-01,distribution,13461
2260,116,3,2024-10-01,capital_call,10000
2782,147,9,2024-10-01,fee,1000
3669,199,16,2024-10-01,subscription,50000
181,9,21,2024-10-02,subscription,50000
752,36,12,2024-10-02,capital_call,20000
1566,81,22,2024-10-02,distribution,18278
2513,130,7,2024-10-02,distribution,1216
2780,147,9,2024-10-02,capital_call,50000
106,5,10,2024-10-03,subscription,50000
1371,71,14,2024-10-03,fee,250
1839,96,12,2024-10-03,distribution,26065
1928,100,8,2024-10-03,distribution,19944
369,18,12,2024-10-04,capital_call,2000
853,43,3,2024-10-04,capital_call,20000
1483,77,14,2024-10-04,distribution,29431
2271,117,21,2024-10-04,subscription,10000
3118,167,13,2024-10-04,distribution,2291
240,11,18,2024-10-05,distribution,16206
474,25,16,2024-10-05,distribution,3358
529,27,22,2024-10-05,capital_call,20000
111,5,11,2024-10-07,subscription,250000
722,35,6,2024-10-07,capital_call,20000
1142,58,17,2024-10-07,subscription,50000
1179,61,13,2024-10-07,capital_call,25000
3215,174,3,2024-10-07,capital_call,50000
335,16,7,2024-10-08,distribution,14847
627,30,22,2024-10-08,fee,250
636,31,23,2024-10-08,distribution,2071
1668,88,22,2024-10-08,redemption,15137
3532,190,12,2024-10-08,distribution,5106
3589,194,11,2024-10-08,fee,100
1809,95,16,2024-10-09,capital_call,12500
1917,100,14,2024-10-09,distribution,61930
2399,121,18,2024-10-09,distribution,27885
1675,89,16,2024-10-10,capital_call,6250
2307,118,16,2024-10-10,capital_call,5000
3358,181,1,2024-10-10,capital_call,12500
219,11,5,2024-10-11,distribution,9905
362,17,5,2024-10-12,subscription,250000
949,46,17,2024-10-12,distribution,5220
1527,79,12,2024-10-12,fee,1000
2180,112,7,2024-10-12,distribution,553
2854,153,9,2024-10-12,capital_call,12500
250,12,21,2024-10-13,distribution,18400
2104,110,3,2024-10-13,capital_call,62500
957,47,11,2024-10-14,distribution,8745
1685,89,9,2024-10-14,capital_call,5000
2682,140,5,2024-10-14,capital_call,125000
3400,184,8,2024-10-14,subscription,100000
524,27,20,2024-10-15,capital_call,50000
1654,87,18,2024-10-15,distribution,3844
3395,184,21,2024-10-15,subscription,25000
1289,68,16,2024-10-16,subscription,100000
2358,120,23,2024-10-16,capital_call,5000
3452,186,21,2024-10-16,distribution,28060
3469,186,16,2024-10-16,distribution,60879
625,30,22,2024-10-17,capital_call,6250
1954,101,9,2024-10-17,distribution,6031
3547,191,8,2024-10-17,capital_call,12500
264,12,3,2024-10-18,capital_call,6250
745,36,6,2024-10-18,distribution,88233
2644,137,9,2024-10-18,capital_call,8333
3681,199,14,2024-10-18,subscription,250000
397,21,16,2024-10-19,subscription,25000
405,21,12,2024-10-19,fee,250
1150,58,6,2024-10-19,subscription,250000
1629,86,21,2024-10-19,capital_call,20000
3354,181,12,2024-10-19,capital_call,8333
3666,198,21,2024-10-19,subscription,10000
260,12,2,2024-10-20,distribution,18487
806,40,23,2024-10-20,capital_call,20000
1880,98,12,2024-10-20,capital_call,20000
2805,149,13,2024-10-20,capital_call,8333
104,5,3,2024-10-21,subscription,250000
717,35,17,2024-10-21,capital_call,6250
1071,53,18,2024-10-21,capital_call,2500
1376,72,18,2024-10-21,capital_call,10000
1944,101,3,2024-10-21,capital_call,83333
3006,161,14,2024-10-21,capital_call,8333
3655,197,16,2024-10-21,subscription,10000
2082,109,3,2024-10-22,capital_call,62500
2639,137,14,2024-10-22,capital_call,6250
3124,168,10,2024-10-22,capital_call,5000
273,13,3,2024-10-23,capital_call,83333
492,26,3,2024-10-23,capital_call,2500
2480,128,19,2024-10-23,capital_call,6250
2655,138,4,2024-10-23,capital_call,125000
3426,185,6,2024-10-23,distribution,24133
731,36,4,2024-10-24,distribution,8998
1595,84,20,2024-10-24,capital_call,5000
2715,142,3,2024-10-24,capital_call,8333
29,2,19,2024-10-25,capital_call,5000
133,7,3,2024-10-25,capital_call,2500
2274,117,14,2024-10-25,subscription,50000
2011,105,7,2024-10-26,capital_call,8333
2790,147,18,2024-10-26,capital_call,5000
3363,182,8,2024-10-26,subscription,100000
3548,191,8,2024-10-26,fee,250
2169,112,5,2024-10-27,distribution,2012
3111,167,23,2024-10-27,capital_call,5000
3590,194,11,2024-10-27,distribution,689
612,30,9,2024-10-28,fee,1000
1363,71,5,2024-10-28,capital_call,62500
1398,72,11,2024-10-28,capital_call,2000
2651,138,6,2024-10-28,capital_call,83333
96,5,13,2024-10-29,capital_call,16667
233,11,12,2024-10-29,distribution,10036
2659,138,7,2024-10-29,capital_call,25000
2675,140,1,2024-10-29,capital_call,12500
3496,189,19,2024-10-29,distribution,84550
171,9,5,2024-10-30,subscription,50000
1798,94,9,2024-10-30,capital_call,2500
35,3,5,2024-10-31,capital_call,62500
2914,157,7,2024-10-31,distribution,20153
3136,169,12,2024-10-31,distribution,21074
1520,79,5,2024-11-01,capital_call,5000
3659,197,1,2024-11-01,subscription,250000
1576,83,2,2024-11-02,capital_call,5000
2283,118,2,2024-11-02,capital_call,50000
2696,141,6,2024-11-02,subscription,50000
3628,195,20,2024-11-02,subscription,25000
185,9,16,2024-11-03,subscription,10000
2203,113,3,2024-11-03,capital_call,12500
1461,75,23,2024-11-04,distribution,17675
1534,80,17,2024-11-04,subscription,50000
2391,121,19,2024-11-04,capital_call,10000
3002,161,17,2024-11-04,capital_call,5000
3600,194,5,2024-11-04,distribution,3037
393,21,11,2024-11-05,subscription,50000
848,42,3,2024-11-05,fee,100
1114,55,2,2024-11-05,capital_call,33333
3056,164,16,2024-11-05,capital_call,125000
62,4,21,2024-11-06,distribution,1045
979,47,18,2024-11-06,distribution,2720
1185,61,22,2024-11-06,capital_call,6250
1786,94,20,2024-11-06,fee,1000
1822,96,23,2024-11-06,distribution,2756
1495,78,8,2024-11-07,distribution,12154
1817,95,13,2024-11-07,redemption,5486
2447,125,16,2024-11-07,distribution,97250
3621,195,3,2024-11-07,subscription,25000
1733,91,12,2024-11-08,capital_call,25000
2157,111,19,2024-11-08,distribution,4121
2092,109,20,2024-11-09,distribution,18421
3225,175,22,2024-11-09,distribution,3395
3377,182,23,2024-11-09,subscription,250000
2784,147,21,2024-11-10,capital_call,3333
803,40,22,2024-11-11,subscription,100000
1092,54,18,2024-11-11,distribution,1422
1600,84,9,2024-11-11,capital_call,62500
1048,51,6,2024-11-12,distribution,68421
1555,81,16,2024-11-12,distribution,4997
1837,96,12,2024-11-12,capital_call,50000
2384,121,4,2024-11-12,distribution,14063
2634,137,19,2024-11-12,capital_call,50000
100,5,17,2024-11-13,subscription,25000
1229,63,10,2024-11-13,distribution,55391
2018,106,22,2024-11-13,subscription,25000
915,45,19,2024-11-14,capital_call,2000
2473,128,6,2024-11-14,capital_call,50000
3205,174,13,2024-11-14,distribution,705
3366,182,1,2024-11-14,subscription,25000
1735,91,12,2024-11-15,redemption,59721
2703,142,4,2024-11-15,capital_call,5000
2,1,5,2024-11-16,capital_call,16667
1210,62,14,2024-11-16,redemption,9103
1233,63,5,2024-11-16,distribution,10914
3409,184,20,2024-11-16,capital_call,125000
47,3,2,2024-11-18,capital_call,2500
182,9,21,2024-11-18,capital_call,16667
548,28,18,2024-11-18,capital_call,5000
3195,173,18,2024-11-18,subscription,50000
1420,74,12,2024-11-19,subscription,50000
1972,102,17,2024-11-19,fee,2500
946,46,17,2024-11-20,capital_call,10000
1290,68,16,2024-11-20,capital_call,20000
1570,82,3,2024-11-20,capital_call,12500
1719,91,18,2024-11-20,distribution,16058
2372,120,20,2024-11-20,capital_call,10000
2793,147,18,2024-11-20,fee,250
3587,194,11,2024-11-20,capital_call,2000
530,27,22,2024-11-21,capital_call,20000
739,36,18,2024-11-21,redemption,22691
1613,85,6,2024-11-21,distribution,1798
1634,86,17,2024-11-21,capital_call,62500
1982,102,4,2024-11-21,capital_call,6250
459,25,23,2024-11-22,distribution,6186
784,38,21,2024-11-22,capital_call,3333
1424,74,3,2024-11-22,subscription,250000
398,21,16,2024-11-23,capital_call,6250
1143,58,17,2024-11-23,capital_call,10000
1467,76,18,2024-11-23,distribution,77976
2671,139,5,2024-11-23,distribution,93009
3445,186,19,2024-11-23,distribution,81793
279,13,18,2024-11-24,capital_call,125000
349,16,16,2024-11-24,distribution,3389
1537,80,13,2024-11-24,subscription,50000
114,5,11,2024-11-25,fee,2500
566,28,16,2024-11-25,distribution,27459
854,43,3,2024-11-25,capital_call,20000
2683,140,5,2024-11-25,capital_call,125000
3384,183,13,2024-11-25,capital_call,2500
1145,58,12,2024-11-26,subscription,10000
2346,120,21,2024-11-26,capital_call,33333
2412,123,19,2024-11-26,distribution,3340
2611,136,5,2024-11-26,capital_call,6250
2781,147,9,2024-11-26,capital_call,50000
2808,149,13,2024-11-26,fee,250
3052,164,20,2024-11-26,capital_call,20000
2838,151,11,2024-11-27,distribution,16101
407,21,18,2024-11-28,capital_call,3333
882,43,11,2024-11-28,distribution,3557
3129,168,14,2024-11-29,capital_call,16667
710,34,18,2024-11-30,distribution,2034
1988,102,11,2024-11-30,capital_call,62500
3387,183,13,2024-11-30,fee,100
214,11,11,2024-12-01,capital_call,5000
1887,99,11,2024-12-01,distribution,12517
2488,128,18,2024-12-01,distribution,2233
2501,128,3,2024-12-01,capital_call,33333
2083,109,3,2024-12-02,capital_call,62500
2623,136,20,2024-12-02,capital_call,62500
2709,142,6,2024-12-02,capital_call,25000
2893,156,12,2024-12-02,distribution,6350
3189,171,6,2024-12-02,distribution,5814
40,3,18,2024-12-03,capital_call,2500
359,17,12,2024-12-03,capital_call,83333
536,27,8,2024-12-03,capital_call,25000
2697,141,6,2024-12-03,capital_call,16667
2012,105,7,2024-12-04,fee,250
3416,185,19,2024-12-04,distribution,2674
178,9,2,2024-12-05,capital_call,2000
380,19,8,2024-12-05,capital_call,50000
2452,126,2,2024-12-05,subscription,10000
3010,161,15,2024-12-05,capital_call,3333
2855,153,9,2024-12-06,capital_call,12500
3615,194,21,2024-12-06,distribution,7903
2264,117,5,2024-12-07,subscription,100000
3622,195,3,2024-12-07,capital_call,8333
373,19,21,2024-12-08,capital_call,2000
1365,71,5,2024-12-08,fee,2500
616,30,2,2024-12-09,capital_call,62500
1606,84,22,2024-12-09,capital_call,3333
1686,89,9,2024-12-09,capital_call,5000
1868,98,18,2024-12-09,distribution,854
2042,107,17,2024-12-09,distribution,36301
2308,118,16,2024-12-09,capital_call,5000
919,45,19,2024-12-10,distribution,2124
2061,107,23,2024-12-10,distribution,25633
2393,121,19,2024-12-10,distribution,3602
2456,126,4,2024-12-10,subscription,50000
3670,199,16,2024-12-10,capital_call,12500
3517,190,18,2024-12-11,distribution,1703
640,31,3,2024-12-12,fee,100
2351,120,4,2024-12-12,capital_call,25000
1370,71,14,2024-12-13,capital_call,6250
2641,137,14,2024-12-13,fee,250
2648,137,21,2024-12-13,capital_call,25000
3091,166,3,2024-12-13,capital_call,62500
737,36,18,2024-12-14,distribution,4974
846,42,3,2024-12-14,capital_call,2500
1148,58,2,2024-12-14,subscription,100000
2520,130,3,2024-12-14,capital_call,8333
2738,144,23,2024-12-14,subscription,50000
36,3,5,2024-12-15,capital_call,62500
112,5,11,2024-12-15,capital_call,125000
518,27,19,2024-12-15,capital_call,20000
1115,55,2,2024-12-15,distribution,24473
415,22,1,2024-12-16,capital_call,5000
841,42,16,2024-12-16,distribution,2437
1295,68,4,2024-12-16,capital_call,125000
3371,182,21,2024-12-16,subscription,250000
274,13,3,2024-12-17,capital_call,83333
799,40,21,2024-12-17,subscription,10000
2593,134,22,2024-12-17,capital_call,50000
3087,166,6,2024-12-17,distribution,19326
3359,181,1,2024-12-17,capital_call,12500
746,36,6,2024-12-18,distribution,54903
2331,119,21,2024-12-18,distribution,5911
309,15,19,2024-12-19,distribution,2897
2791,147,18,2024-12-19,capital_call,5000
3013,161,22,2024-12-19,capital_call,25000
3470,186,16,2024-12-19,distribution,84817
394,21,11,2024-12-20,capital_call,12500
809,40,12,2024-12-20,subscription,50000
2028,107,20,2024-12-20,distribution,1885
2229,115,22,2024-12-20,subscription,50000
2851,153,23,2024-12-20,fee,100
3617,195,14,2024-12-20,subscription,25000
2652,138,6,2024-12-21,capital_call,83333
3182,171,7,2024-12-21,distribution,9038
3404,184,2,2024-12-21,capital_call,62500
175,9,9,2024-12-22,capital_call,50000
183,9,21,2024-12-22,capital_call,16667
525,27,20,2024-12-22,capital_call,50000
2295,118,18,2024-12-22,distribution,17513
3351,181,10,2024-12-22,capital_call,83333
704,34,23,2024-12-23,distribution,15340
1713,90,11,2024-12-23,distribution,16713
2849,153,23,2024-12-23,capital_call,2500
3588,194,11,2024-12-23,capital_call,2000
33,2,19,2024-12-25,redemption,6448
44,3,18,2024-12-25,fee,100
1141,57,13,2024-12-25,distribution,12399
1319,69,21,2024-12-25,distribution,3455
1584,83,23,2024-12-25,distribution,3263
3364,182,8,2024-12-25,capital_call,33333
101,5,17,2024-12-26,capital_call,8333
2050,107,21,2024-12-26,distribution,1074
2992,160,4,2024-12-26,distribution,3426
3125,168,10,2024-12-26,fee,100
3305,179,23,2024-12-26,distribution,1460
1180,61,13,2024-12-27,capital_call,25000
1425,74,3,2024-12-27,capital_call,83333
2693,141,19,2024-12-27,capital_call,62500
3664,198,15,2024-12-27,subscription,25000
107,5,10,2024-12-28,capital_call,16667
725,35,6,2024-12-28,fee,1000
1191,61,11,2024-12-28,capital_call,16667
1291,68,16,2024-12-28,capital_call,20000
3433,185,12,2024-12-28,distribution,2892
1417,74,18,2024-12-29,subscription,25000
3533,190,12,2024-12-29,distribution,3146
1967,101,11,2024-12-30,capital_call,2000
3117,167,13,2024-12-30,capital_call,2500
1660,87,3,2024-12-31,capital_call,6250
2362,120,23,2024-12-31,fee,250
3355,181,12,2024-12-31,capital_call,8333
3378,182,23,2024-12-31,capital_call,83333
3678,199,20,2024-12-31,capital_call,62500
353,17,18,2025-01-01,capital_call,50000
403,21,12,2025-01-01,capital_call,6250
1961,101,14,2025-01-01,distribution,1714
2268,117,3,2025-01-01,capital_call,5000
2741,144,13,2025-01-01,subscription,50000
2998,161,4,2025-01-01,capital_call,62500
3053,164,20,2025-01-01,capital_call,20000
378,19,19,2025-01-02,fee,100
753,36,12,2025-01-02,capital_call,20000
2460,126,18,2025-01-02,subscription,25000
3629,195,20,2025-01-03,capital_call,5000
186,9,16,2025-01-04,capital_call,5000
514,27,11,2025-01-04,fee,250
2019,106,22,2025-01-04,capital_call,12500
2798,147,20,2025-01-04,capital_call,6250
3216,174,3,2025-01-04,capital_call,50000
756,36,12,2025-01-05,distribution,15103
1343,70,4,2025-01-05,distribution,2805
2580,134,10,2025-01-05,capital_call,50000
73,4,18,2025-01-06,distribution,15795
2640,137,14,2025-01-06,capital_call,6250
3367,182,1,2025-01-06,capital_call,5000
1681,89,19,2025-01-07,capital_call,2500
2084,109,3,2025-01-07,capital_call,62500
3623,195,3,2025-01-07,capital_call,8333
15,2,12,2025-01-08,distribution,1019
289,14,3,2025-01-08,capital_call,5000
1840,96,12,2025-01-08,distribution,84199
3042,163,8,2025-01-08,subscription,100000
2586,134,19,2025-01-09,distribution,2895
2734,144,5,2025-01-09,subscription,10000
423,23,6,2025-01-10,subscription,10000
626,30,22,2025-01-10,capital_call,6250
386,20,15,2025-01-11,capital_call,62500
1696,90,16,2025-01-11,distribution,3250
3119,167,13,2025-01-11,distribution,2325
3653,196,12,2025-01-11,distribution,1233
520,27,19,2025-01-12,fee,1000
807,40,23,2025-01-12,capital_call,20000
875,43,12,2025-01-12,distribution,7740
1026,50,12,2025-01-12,subscription,100000
1538,80,13,2025-01-12,capital_call,16667
2462,126,6,2025-01-12,subscription,25000
2522,130,3,2025-01-12,distribution,4271
3482,188,4,2025-01-12,capital_call,20000
2685,141,12,2025-01-13,capital_call,3333
3332,180,4,2025-01-13,distribution,71630
3410,184,20,2025-01-13,capital_call,125000
363,17,5,2025-01-14,capital_call,62500
1215,62,2,2025-01-14,distribution,5004
2272,117,21,2025-01-14,capital_call,5000
2690,141,23,2025-01-14,capital_call,5000
2324,119,2,2025-01-15,distribution,17384
1977,102,23,2025-01-16,capital_call,6250
2022,106,7,2025-01-16,capital_call,20000
2359,120,23,2025-01-16,capital_call,5000
2739,144,23,2025-01-16,capital_call,25000
3625,195,10,2025-01-16,subscription,50000
1523,79,5,2025-01-17,distribution,8175
2100,109,1,2025-01-17,redemption,39380
265,12,3,2025-01-18,capital_call,6250
718,35,17,2025-01-18,capital_call,6250
1445,75,7,2025-01-18,distribution,2603
1635,86,17,2025-01-18,capital_call,62500
1780,93,14,2025-01-18,capital_call,6250
2656,138,4,2025-01-19,capital_call,125000
3601,194,5,2025-01-19,redemption,13233
3675,199,11,2025-01-19,capital_call,2000
501,26,22,2025-01-20,distribution,1387
1804,94,23,2025-01-20,distribution,3074
2352,120,4,2025-01-20,capital_call,25000
3372,182,21,2025-01-20,capital_call,62500
173,9,5,2025-01-21,fee,500
381,19,8,2025-01-21,capital_call,50000
2792,147,18,2025-01-21,capital_call,5000
1381,72,18,2025-01-22,distribution,3491
1983,102,4,2025-01-22,capital_call,6250
3356,181,12,2025-01-22,fee,250
723,35,6,2025-01-23,capital_call,20000
3485,188,4,2025-01-23,distribution,25128
3667,198,21,2025-01-23,capital_call,3333
2261,116,3,2025-01-24,capital_call,10000
3390,183,21,2025-01-24,capital_call,50000
617,30,2,2025-01-25,capital_call,62500
3,1,5,2025-01-26,capital_call,16667
408,21,18,2025-01-26,capital_call,3333
453,24,11,2025-01-26,distribution,15585
2803,148,16,2025-01-26,distribution,1772
3254,176,21,2025-01-26,capital_call,50000
3656,197,16,2025-01-26,capital_call,2000
2230,115,22,2025-01-27,capital_call,10000
3660,197,1,2025-01-27,capital_call,125000
399,21,16,2025-01-28,capital_call,6250
460,25,23,2025-01-28,distribution,8502
1496,78,8,2025-01-28,distribution,13797
1428,74,23,2025-01-29,subscription,50000
1431,74,11,2025-01-29,subscription,250000
1810,95,16,2025-01-29,distribution,13674
2275,117,14,2025-01-29,capital_call,10000
493,26,3,2025-01-30,capital_call,2500
2105,110,3,2025-01-30,capital_call,62500
2417,123,3,2025-01-30,capital_call,83333
3092,166,3,2025-01-30,capital_call,62500
3524,190,4,2025-01-30,distribution,38251
2269,117,3,2025-01-31,capital_call,5000
2785,147,21,2025-01-31,capital_call,3333
2806,149,13,2025-01-31,capital_call,8333
3257,176,1,2025-01-31,capital_call,5000
97,5,13,2025-02-01,capital_call,16667
2645,137,9,2025-02-01,capital_call,8333
2915,157,7,2025-02-01,distribution,9089
3385,183,13,2025-02-02,capital_call,2500
370,18,12,2025-02-03,capital_call,2000
1421,74,12,2025-02-03,capital_call,12500
1888,99,11,2025-02-03,distribution,98509
2486,128,18,2025-02-03,capital_call,2000
108,5,10,2025-02-04,capital_call,16667
354,17,18,2025-02-05,capital_call,50000
2883,156,3,2025-02-05,capital_call,8333
31,2,19,2025-02-06,distribution,9326
732,36,4,2025-02-06,distribution,34593
1118,55,14,2025-02-07,capital_call,10000
2704,142,4,2025-02-07,capital_call,5000
2724,142,7,2025-02-07,capital_call,25000
3662,198,14,2025-02-07,subscription,250000
